"130.454056","-11.407911000000013","",""
"119.78878000000002","-20.95260600000001","",""
"151.05500800000002","-23.69568599999999","",""
"146.347824","-6.502519000000015","",""
"144.089844","-5.085022000000012","",""
"143.255844","-14.822091000000018","",""
"146.584915","-32.106445","",""
"142.106384","-12.422014000000015","",""
"146.35443100000003","-6.498204000000001","",""
"145.034988","-4.076733000000009","",""
"146.837463","-9.019099000000011","",""
"141.917786","-12.348399","",""
"142.105255","-12.42269400000002","",""
"142.61685200000002","-12.345678000000007","",""
"132.30734300000003","-12.515028999999998","",""
"146.000168","-6.112947000000013","",""
"146.28834500000002","-32.141681999999996","",""
"144.308563","-4.443568000000015","",""
"132.06398","-15.527153000000016","",""
"149.310196","-9.147403000000002","",""
"149.854523","-30.276323000000016","",""
"148.525314","-9.683700000000007","",""
"148.521393","-9.538607000000006","",""
"146.873444","-9.006541000000013","",""
"133.52389500000004","-13.35113600000001","",""
"142.26499900000002","-4.278450999999996","",""
"132.319382","-12.499536999999998","",""
"146.179016","-6.2948430000000055","",""
"147.087357","-5.960060999999998","",""
"145.98851","-6.4780809999999995","",""
"150.048477","-10.083554000000017","",""
"146.901962","-9.040481999999994","",""
"145.94516000000002","-6.093629000000002","",""
"142.85202","-4.204134000000016","",""
"143.251144","-14.722230000000014","",""
"143.649567","-4.124183000000012","",""
"146.903046","-9.047311","",""
"144.303375","-5.816722000000009","",""
"145.91540500000002","-6.8072100000000075","",""
"145.509277","-6.268752000000006","",""
"147.028763","-33.277733000000005","",""
"142.32753","-10.960196000000016","",""
"151.34021","-28.30727800000002","",""
"146.448029","-6.368904000000003","",""
"143.481689","-5.420052000000009","",""
"142.618103","-12.349372000000018","",""
"147.695236","-6.2840730000000145","",""
"143.52442900000003","-4.008397000000015","",""
"146.657959","-7.02985","",""
"145.77034","-5.830779000000008","",""
"152.819458","-25.368003999999996","",""
"146.838348","-9.022516000000012","",""
"146.403976","-6.521761000000018","",""
"139.354645","-6.581226000000011","",""
"143.709473","-3.9192960000000006","",""
"147.736984","-31.55431400000001","",""
"133.351929","-13.736134999999994","",""
"145.787918","-5.989117999999995","",""
"144.837311","-6.005682000000007","",""
"141.691452","-15.316761999999997","",""
"149.62075800000002","-9.666202000000004","",""
"147.255615","-8.615822999999995","",""
"143.080734","-4.372192000000011","",""
"133.527664","-13.352499000000018","",""
"145.46688800000004","-6.227339999999997","",""
"144.998413","-6.082822999999996","",""
"148.525345","-9.45239700000001","",""
"143.294876","-5.4609810000000145","",""
"151.985001","-24.91621800000001","",""
"146.439972","-6.652201000000007","",""
"146.405029","-6.528621000000019","",""
"141.75514200000003","-13.316225999999999","",""
"151.97616600000003","-24.917745999999994","",""
"143.626831","-4.161604000000016","",""
"146.239655","-6.393908999999996","",""
"145.313217","-6.305514000000011","",""
"143.633713","-4.160566000000007","",""
"143.236359","-14.679985999999998","",""
"143.303864","-4.189835999999994","",""
"149.577393","-9.705153000000001","",""
"148.618454","-9.537790000000006","",""
"146.981277","-8.39992","",""
"147.032196","-8.015803000000018","",""
"146.324814","-6.453757000000015","",""
"146.407364","-6.354094999999996","",""
"145.26178","-6.252","",""
"142.882538","-4.259752000000014","",""
"145.262741","-6.258681000000019","",""
"144.152618","-4.399621000000009","",""
"143.151352","-5.658611000000008","",""
"144.31646699999996","-4.449163000000001","",""
"146.347015","-6.499349000000011","",""
"149.256943","-22.988203","",""
"143.304855","-4.196499000000017","",""
"146.147354","-6.191759000000006","",""
"143.25766","-14.706555000000005","",""
"143.25686599999997","-14.829337999999998","",""
"146.8936","-8.989422000000005","",""
"144.321274","-15.498340000000017","",""
"144.314499","-4.435872000000017","",""
"143.655502","-4.116488999999995","",""
"146.874405","-9.058808999999995","",""
"143.656479","-4.123139000000006","",""
"143.681595","-4.058620000000016","",""
"148.61943100000002","-9.597677000000001","",""
"148.64755200000002","-9.201146000000001","",""
"143.19090299999996","-14.864404","",""
"144.309555","-4.450213999999997","",""
"146.39759800000002","-6.52977700000001","",""
"143.239975","-14.772566999999993","",""
"143.249084","-14.707752000000005","",""
"148.620178","-9.608403000000008","",""
"148.520294","-9.531316000000018","",""
"141.690369","-15.308791000000005","",""
"143.18222","-14.865576000000017","",""
"134.287598","-15.48751100000001","",""
"146.945496","-7.90678000000002","",""
"134.416916","-15.513659000000018","",""
"134.26542700000002","-15.48979900000001","",""
"145.518539","-6.193236999999998","",""
"143.144257","-5.659672000000018","",""
"143.185852","-14.69433600000001","",""
"148.681122","-9.658579000000001","",""
"148.651764","-9.640785000000012","",""
"148.64325","-9.642168000000009","",""
"144.07399","-5.073839999999996","",""
"144.08190900000002","-5.079434000000016","",""
"151.065796","-23.683975000000007","",""
"151.057434","-23.68537900000001","",""
"144.08090200000004","-5.072796000000002","",""
"148.628922","-9.606957000000016","",""
"148.620544","-9.605007999999993","",""
"148.629272","-9.603611000000017","",""
"148.627777","-9.599641999999998","",""
"147.034912","-8.031452","",""
"147.032883","-8.017631999999999","",""
"146.883911","-7.909286999999997","",""
"146.87648","-7.9104420000000095","",""
"146.248108","-6.399594000000006","",""
"146.247116","-6.392759999999994","",""
"145.039429","-6.204874000000019","",""
"144.312332","-15.492494999999996","",""
"143.244125","-14.801551000000009","",""
"143.23136900000003","-14.773744000000017","",""
"143.194458","-14.693148999999998","",""
"134.427673","-15.51258900000001","",""
"134.271179","-15.48882700000001","",""
"134.282318","-15.487753000000012","",""
"134.276566","-15.488652000000016","",""
"144.088837","-5.078387000000011","",""
"132.062958","-15.601779000000008","",""
"129.851151","-26.86193300000002","",""
"140.464813","-37.686829","",""
"130.476059","-11.815598000000001","",""
"133.674164","-13.323895999999998","",""
"134.209686","-12.578526999999996","",""
"132.778824","-11.61564200000001","",""
"131.834732","-15.41975300000001","",""
"133.6427","-13.292469000000004","",""
"132.060379","-15.562798999999996","",""
"132.917633","-13.785166000000002","",""
"133.168579","-13.969478999999998","",""
"135.20919800000001","-15.993144000000001","",""
"133.45022600000001","-13.173177000000011","",""
"132.077362","-15.441163","",""
"135.198456","-15.994786000000017","",""
"133.170059","-13.978532000000019","",""
"124.94330600000002","-17.073626000000004","",""
"131.215408","-12.90596400000002","",""
"131.999176","-15.690264999999995","",""
"133.530426","-13.354728000000016","",""
"130.771927","-12.811306000000016","",""
"133.417526","-14.853160000000006","",""
"131.586121","-12.87259800000002","",""
"130.820602","-13.548634000000003","",""
"124.94871500000002","-17.075121","",""
"134.979401","-14.545456000000009","",""
